time,EUR_JPY_Bid,EUR_JPY_Ask,,time,GBP_JPY_Bid,GBP_JPY_Ask
163778,113.399,113.499,,141960,140.758,140.819
163790,113.393,113.493,,141970,140.792,140.843
163801,113.41,113.51,,141980,140.764,140.828
163811,113.308,113.408,,141990,140.732,140.79
163822,113.407,113.507,,142000,140.708,140.776
163834,113.43,113.53,,142010,140.672,140.738
163846,113.4,113.5,,142020,140.651,140.713
163856,113.402,113.502,,142031,140.603,140.671
163866,113.447,113.547,,142041,140.616,140.683
163877,113.426,113.526,,142051,140.627,140.689
163887,113.489,113.589,,142061,140.679,140.738
163897,113.509,113.609,,142071,140.732,140.788
163907,113.484,113.584,,142081,140.779,140.828
163920,113.482,113.582,,142093,140.755,140.799
163940,113.458,113.558,,142103,140.71,140.771
163950,113.432,113.532,,142113,140.721,140.776
163963,113.421,113.521,,142123,140.699,140.756
163977,113.497,113.597,,142133,140.787,140.853
163997,113.462,113.562,,142144,140.824,140.875
164017,113.482,113.582,,142154,140.851,140.91
164039,113.462,113.562,,142167,140.846,140.891
164053,113.458,113.558,,142177,140.869,140.916
164064,113.462,113.562,,142187,140.818,140.871
164079,113.476,113.576,,142198,140.839,140.89
164091,113.478,113.578,,142208,140.83,140.885
164112,113.459,113.559,,142223,140.813,140.87
164125,113.476,113.576,,142233,140.77,140.838
164135,113.465,113.565,,142243,140.734,140.802
164145,113.451,113.551,,142253,140.736,140.798
164156,113.433,113.533,,142263,140.747,140.813
164166,113.431,113.531,,142273,140.776,140.836
164183,113.468,113.568,,142283,140.777,140.835
,,,,142293,140.711,140.769
,,,,142303,140.69,140.755
,,,,142313,140.661,140.719
,,,,142323,140.698,140.758
,,,,142333,140.659,140.723
,,,,142343,140.599,140.659
,,,,142353,140.522,140.589
,,,,142364,140.521,140.571
,,,,142374,140.442,140.538
,,,,142384,140.419,140.483
,,,,142394,140.436,140.493
,,,,142404,140.35,140.406
,,,,142414,140.305,140.363
,,,,142424,140.309,140.361
,,,,142434,140.201,140.258
,,,,142444,139.795,139.87
,,,,142454,139.557,139.641
,,,,142464,139.519,139.588
,,,,142474,139.425,139.492
,,,,142484,139.41,139.485
,,,,142494,139.325,139.391
,,,,142504,139.491,139.594
,,,,142514,139.339,139.406
,,,,142524,139.304,139.36
,,,,142534,139.303,139.355
,,,,142544,139.202,139.264
,,,,142554,139.279,139.341
,,,,142564,139.207,139.274
,,,,142574,139.084,139.142
,,,,142584,139.03,139.091
,,,,142594,139.108,139.192
,,,,142604,139.204,139.28
,,,,142614,139.244,139.316
,,,,142624,139.201,139.26
,,,,142634,139.056,139.117
,,,,142644,138.914,138.982
,,,,142654,138.806,138.868
,,,,142664,138.794,138.85
,,,,142674,138.862,138.93
,,,,142684,138.882,138.939
,,,,142694,138.839,138.892
,,,,142704,138.949,139.017
,,,,142714,139.049,139.106
,,,,142724,139.116,139.202
,,,,142734,139.153,139.263
,,,,142744,139.259,139.314
,,,,142754,139.336,139.422
,,,,142764,139.412,139.5
,,,,142775,139.4,139.462
,,,,142786,139.411,139.478
,,,,142796,139.426,139.484
,,,,142806,139.35,139.421
,,,,142816,139.299,139.372
,,,,142826,139.243,139.307
,,,,142836,139.096,139.183
,,,,142846,138.858,138.943
,,,,142856,138.912,138.978
,,,,142866,139.074,139.145
,,,,142876,139.067,139.146
,,,,142886,139.164,139.242
,,,,142899,139.18,139.258
,,,,142909,139.276,139.341
,,,,142919,139.289,139.349
,,,,142929,139.269,139.325
,,,,142939,139.291,139.339
,,,,142950,139.343,139.407
,,,,142960,139.44,139.5
,,,,142970,139.06,139.206
,,,,142980,139.062,139.139
,,,,142990,139.249,139.32
,,,,143001,139.415,139.5
,,,,143011,139.27,139.35
,,,,143021,139.292,139.373
,,,,143032,139.207,139.284
,,,,143042,139.17,139.242
,,,,143052,139.254,139.333
,,,,143062,139.381,139.444
,,,,143073,139.411,139.467
,,,,143084,139.415,139.48
,,,,143094,139.495,139.559
,,,,143104,139.597,139.664
,,,,143114,139.534,139.607
,,,,143124,139.549,139.624
,,,,143134,139.56,139.623
,,,,143150,139.541,139.612
,,,,143160,139.411,139.48
,,,,143170,139.407,139.473
,,,,143180,139.365,139.431
,,,,143191,139.368,139.427
,,,,143201,139.375,139.438
,,,,143211,139.405,139.476
,,,,143221,139.433,139.499
,,,,143231,139.448,139.514
,,,,143241,139.415,139.47
,,,,143251,139.348,139.405
,,,,143261,139.397,139.457
,,,,143271,139.511,139.57
,,,,143281,139.563,139.656
,,,,143291,139.6,139.664
,,,,143302,139.632,139.688
,,,,143312,139.585,139.646
,,,,143322,139.588,139.642
,,,,143332,139.575,139.633
,,,,143342,139.587,139.644
,,,,143355,139.599,139.648
,,,,143365,139.629,139.686
,,,,143375,139.759,139.819
,,,,143385,139.74,139.794
,,,,143395,139.661,139.737
,,,,143405,139.677,139.739
,,,,143415,139.701,139.768
,,,,143425,139.663,139.728
,,,,143439,139.697,139.748
,,,,143449,139.651,139.71
,,,,143459,139.65,139.715
,,,,143469,139.661,139.719
,,,,143479,139.726,139.788
,,,,143489,139.716,139.797
,,,,143499,139.76,139.84
,,,,143509,139.758,139.815
,,,,143519,139.699,139.766
,,,,143529,139.684,139.745
,,,,143539,139.706,139.761
,,,,143549,139.7,139.76
,,,,143559,139.686,139.733
,,,,143569,139.611,139.67
,,,,143579,139.539,139.601
,,,,143589,139.409,139.482
,,,,143599,139.371,139.439
,,,,143609,139.28,139.345
,,,,143619,138.983,139.168
,,,,143629,139.028,139.116
,,,,143640,139.121,139.194
,,,,143650,139.084,139.15
,,,,143661,139.056,139.128
,,,,143671,139.048,139.103
,,,,143681,139.049,139.114
,,,,143691,139.038,139.11
,,,,143701,139.07,139.131
,,,,143711,139.113,139.176
,,,,143721,139.213,139.268
,,,,143731,139.207,139.274
,,,,143741,139.25,139.312
,,,,143752,139.275,139.334
,,,,143763,139.315,139.388
,,,,143773,139.301,139.363
,,,,143783,139.338,139.418
,,,,143793,139.337,139.404
,,,,143805,139.366,139.431
,,,,143816,139.367,139.429
,,,,143826,139.365,139.42
,,,,143836,139.358,139.415
,,,,143846,139.35,139.409
,,,,143856,139.308,139.37
,,,,143866,139.243,139.319
,,,,143876,139.227,139.288
,,,,143887,139.208,139.279
,,,,143897,139.181,139.242
,,,,143907,139.165,139.222
,,,,143917,139.229,139.292
,,,,143927,139.257,139.318
,,,,143937,139.268,139.327
,,,,143953,139.22,139.282
,,,,143963,139.195,139.259
,,,,143973,139.143,139.207
,,,,143983,139.139,139.194
,,,,143993,139.141,139.198
,,,,144003,139.197,139.264
,,,,144013,139.228,139.288
,,,,144023,139.246,139.319
,,,,144033,139.366,139.444
,,,,144043,139.168,139.236
,,,,144053,139.185,139.243
,,,,144065,139.176,139.228
,,,,144075,139.175,139.232
,,,,144085,139.226,139.284
,,,,144095,139.218,139.274
,,,,144107,139.243,139.283
,,,,144117,139.22,139.265
,,,,144128,139.248,139.307
,,,,144138,139.297,139.358
,,,,144148,139.301,139.36
,,,,144158,139.323,139.376
,,,,144168,139.318,139.373
,,,,144178,139.295,139.354
,,,,144188,139.332,139.388
,,,,144198,139.384,139.447
,,,,144209,139.36,139.414
,,,,144219,139.398,139.462
,,,,144229,139.275,139.375
,,,,144239,139.322,139.394
,,,,144249,139.315,139.373
,,,,144259,139.348,139.417
,,,,144269,139.362,139.429
,,,,144280,139.365,139.427
,,,,144290,139.335,139.399
,,,,144300,139.37,139.433
,,,,144310,139.415,139.476
,,,,144320,139.437,139.499
,,,,144330,139.409,139.473
,,,,144340,139.452,139.512
,,,,144350,139.556,139.63
,,,,144361,139.595,139.665
,,,,144374,139.593,139.657
,,,,144384,139.614,139.679
,,,,144394,139.633,139.697
,,,,144404,139.619,139.682
,,,,144414,139.621,139.673
,,,,144424,139.777,139.839
,,,,144434,139.738,139.803
,,,,144444,139.696,139.768
,,,,144454,139.635,139.7
,,,,144464,139.598,139.668
,,,,144474,139.619,139.687
,,,,144484,139.639,139.699
,,,,144494,139.672,139.741
,,,,144504,139.674,139.737
,,,,144514,139.694,139.76
,,,,144525,139.698,139.774
,,,,144536,139.688,139.77
,,,,144546,139.601,139.671
,,,,144556,139.515,139.59
,,,,144566,139.428,139.54
,,,,144576,139.304,139.405
,,,,144587,139.196,139.279
,,,,144597,139.189,139.263
,,,,144607,139.258,139.324
,,,,144618,139.098,139.173
,,,,144628,139.067,139.134
,,,,144638,139.149,139.214
,,,,144648,139.257,139.334
,,,,144658,139.223,139.295
,,,,144668,139.246,139.324
,,,,144678,139.462,139.585
,,,,144690,139.398,139.471
,,,,144700,139.382,139.472
,,,,144710,139.447,139.517
,,,,144720,139.533,139.604
,,,,144731,139.529,139.596
,,,,144741,139.631,139.712
,,,,144751,139.591,139.662
,,,,144761,139.655,139.714
,,,,144771,139.639,139.698
,,,,144781,139.573,139.636
,,,,144794,139.509,139.582
,,,,144804,139.495,139.574
,,,,144814,139.538,139.622
,,,,144825,139.495,139.566
,,,,144835,139.498,139.563
,,,,144845,139.482,139.541
,,,,144855,139.52,139.587
,,,,144865,139.547,139.616
,,,,144875,139.517,139.586
,,,,144885,139.502,139.578
,,,,144897,139.497,139.562
,,,,144907,139.514,139.579
,,,,144918,139.513,139.587
,,,,144928,139.525,139.593
,,,,144940,139.599,139.675
,,,,144950,139.578,139.633
,,,,144962,139.557,139.619
,,,,144974,139.55,139.612
,,,,144984,139.506,139.577
,,,,144994,139.431,139.504
,,,,145004,139.448,139.517
,,,,145014,139.49,139.553
,,,,145025,139.506,139.577
,,,,145035,139.529,139.585
,,,,145045,139.536,139.589
,,,,145055,139.502,139.562
,,,,145067,139.514,139.569
,,,,145077,139.51,139.563
,,,,145087,139.418,139.488
,,,,145097,139.385,139.462
,,,,145108,139.374,139.426
,,,,145118,139.391,139.464
,,,,145128,139.408,139.479
,,,,145138,139.404,139.468
,,,,145148,139.416,139.481
,,,,145159,139.442,139.501
,,,,145169,139.46,139.524
,,,,145180,139.498,139.558
,,,,145190,139.49,139.539
,,,,145201,139.477,139.532
,,,,145211,139.433,139.487
,,,,145221,139.422,139.495
,,,,145232,139.467,139.534
,,,,145242,139.463,139.519
,,,,145253,139.453,139.516
,,,,145263,139.472,139.532
,,,,145275,139.438,139.499
,,,,145286,139.426,139.482
,,,,145296,139.446,139.498
,,,,145308,139.456,139.523
,,,,145319,139.47,139.525
,,,,145330,139.435,139.495
,,,,145340,139.386,139.44
,,,,145350,139.343,139.396
,,,,145360,139.313,139.379
,,,,145370,139.305,139.368
,,,,145380,139.239,139.311
,,,,145390,139.267,139.339
,,,,145400,139.296,139.351
,,,,145410,139.228,139.296
,,,,145420,139.229,139.287
,,,,145430,139.145,139.21
,,,,145440,139.163,139.221
,,,,145450,139.166,139.219
,,,,145460,139.181,139.237
,,,,145470,139.222,139.289
,,,,145480,139.22,139.297
,,,,145490,139.21,139.274
,,,,145500,139.226,139.285
,,,,145511,139.233,139.296
,,,,145521,139.228,139.287
,,,,145533,139.23,139.285
,,,,145543,139.229,139.287
,,,,145554,139.229,139.302
,,,,145566,139.315,139.395
,,,,145583,139.369,139.438
,,,,145593,139.381,139.452
,,,,145603,139.509,139.576
,,,,145614,139.462,139.534
,,,,145624,139.421,139.485
,,,,145634,139.425,139.494
,,,,145647,139.424,139.488
,,,,145657,139.436,139.501
,,,,145670,139.408,139.478
,,,,145681,139.418,139.483
,,,,145691,139.472,139.53
,,,,145702,139.499,139.557
,,,,145712,139.494,139.552
,,,,145722,139.501,139.564
,,,,145733,139.544,139.605
,,,,145743,139.561,139.622
,,,,145754,139.469,139.534
,,,,145764,139.374,139.445
,,,,145774,139.312,139.376
,,,,145784,139.319,139.384
,,,,145794,139.285,139.346
,,,,145804,139.291,139.35
,,,,145814,139.302,139.36
,,,,145824,139.312,139.37
,,,,145834,139.303,139.353
,,,,145844,139.285,139.342
,,,,145854,139.316,139.373
,,,,145864,139.306,139.363
,,,,145874,139.306,139.36
,,,,145884,139.312,139.369
,,,,145895,139.35,139.412
,,,,145906,139.395,139.45
,,,,145916,139.423,139.483
,,,,145927,139.433,139.507
,,,,145937,139.313,139.394
,,,,145947,139.382,139.464
,,,,145957,139.415,139.487
,,,,145967,139.416,139.488
,,,,145984,139.424,139.486
,,,,145995,139.43,139.489
,,,,146005,139.448,139.529
,,,,146015,139.435,139.495
,,,,146028,139.413,139.476
,,,,146038,139.422,139.473
,,,,146048,139.439,139.504
,,,,146062,139.465,139.529
,,,,146072,139.449,139.51
,,,,146085,139.477,139.544
,,,,146095,139.553,139.623
,,,,146105,139.575,139.633
,,,,146115,139.581,139.641
,,,,146126,139.567,139.63
,,,,146136,139.504,139.567
,,,,146146,139.495,139.558
,,,,146157,139.457,139.521
,,,,146170,139.431,139.5
,,,,146180,139.404,139.468
,,,,146190,139.379,139.455
,,,,146200,139.388,139.46
,,,,146210,139.361,139.436
,,,,146220,139.323,139.403
,,,,146231,139.305,139.37
,,,,146241,139.331,139.396
,,,,146252,139.306,139.369
,,,,146263,139.337,139.394
,,,,146273,139.345,139.402
,,,,146283,139.344,139.397
,,,,146295,139.366,139.424
,,,,146305,139.371,139.437
,,,,146316,139.37,139.429
,,,,146326,139.41,139.47
,,,,146336,139.443,139.506
,,,,146346,139.417,139.485
,,,,146358,139.415,139.481
,,,,146368,139.326,139.385
,,,,146379,139.332,139.386
,,,,146389,139.336,139.392
,,,,146399,139.322,139.379
,,,,146409,139.342,139.403
,,,,146420,139.35,139.407
,,,,146433,139.344,139.409
,,,,146443,139.34,139.399
,,,,146455,139.367,139.413
,,,,146471,139.349,139.398
,,,,146481,139.361,139.409
,,,,146492,139.376,139.432
,,,,146502,139.295,139.354
,,,,146512,139.321,139.365
,,,,146522,139.309,139.369
,,,,146532,139.3,139.359
,,,,146543,139.313,139.386
,,,,146555,139.323,139.384
,,,,146568,139.312,139.363
,,,,146578,139.318,139.373
,,,,146588,139.34,139.404
,,,,146598,139.372,139.434
,,,,146609,139.403,139.464
,,,,146619,139.397,139.462
,,,,146632,139.403,139.456
,,,,146642,139.452,139.513
,,,,146652,139.444,139.503
,,,,146663,139.417,139.484
,,,,146673,139.433,139.502
,,,,146683,139.316,139.395
,,,,146696,139.307,139.368
,,,,146706,139.325,139.38
,,,,146719,139.334,139.401
,,,,146734,139.286,139.338
,,,,146745,139.229,139.286
,,,,146756,139.224,139.284
,,,,146766,139.195,139.259
,,,,146776,139.208,139.274
,,,,146787,139.149,139.211
,,,,146797,139.073,139.134
,,,,146809,139.019,139.087
,,,,146819,138.99,139.062
,,,,146829,138.952,139.023
,,,,146839,138.965,139.033
,,,,146851,138.93,138.991
,,,,146865,138.892,138.97
,,,,146875,138.897,138.946
,,,,146886,138.927,138.995
,,,,146896,138.937,138.999
,,,,146906,138.915,138.97
,,,,146917,138.823,138.903
,,,,146927,138.879,138.948
,,,,146944,138.862,138.926
,,,,146955,138.866,138.923
,,,,146965,138.826,138.894
,,,,146975,138.806,138.87
,,,,146985,138.805,138.87
,,,,146995,138.78,138.84
,,,,147005,138.785,138.85
,,,,147015,138.786,138.852
,,,,147025,138.79,138.854
,,,,147035,138.768,138.824
,,,,147045,138.769,138.833
,,,,147056,138.765,138.818
,,,,147066,138.789,138.851
,,,,147076,138.802,138.861
,,,,147087,138.802,138.868
,,,,147097,138.747,138.809
,,,,147107,138.66,138.726
,,,,147117,138.627,138.694
,,,,147127,138.657,138.725
,,,,147137,138.626,138.706
,,,,147147,138.682,138.741
,,,,147157,138.661,138.729
,,,,147170,138.671,138.73
,,,,147180,138.671,138.729
,,,,147191,138.693,138.755
,,,,147201,138.703,138.766
,,,,147211,138.665,138.73
,,,,147224,138.684,138.745
,,,,147235,138.686,138.749
,,,,147245,138.756,138.819
,,,,147256,138.794,138.859
,,,,147266,138.813,138.879
,,,,147276,138.811,138.863
,,,,147286,138.83,138.886
,,,,147296,138.828,138.884
,,,,147308,138.828,138.886
,,,,147318,138.855,138.903
,,,,147331,138.831,138.892
,,,,147345,138.814,138.881
,,,,147355,138.787,138.848
,,,,147365,138.822,138.883
,,,,147376,138.852,138.907
,,,,147386,138.863,138.921
,,,,147396,138.9,138.965
,,,,147406,138.93,138.988
,,,,147416,139.041,139.119
,,,,147426,139.222,139.306
,,,,147436,139.261,139.339
,,,,147446,139.205,139.275
,,,,147457,139.14,139.214
,,,,147469,139.096,139.161
,,,,147479,139.061,139.133
,,,,147491,139.069,139.137
,,,,147501,139.022,139.101
,,,,147511,139.085,139.149
,,,,147522,139.095,139.151
,,,,147532,139.043,139.108
,,,,147548,139.064,139.124
,,,,147558,139.034,139.105
,,,,147568,139.06,139.131
,,,,147578,139.045,139.119
,,,,147588,139.036,139.1
,,,,147599,139.053,139.114
,,,,147609,139.055,139.124
,,,,147619,139.083,139.136
,,,,147630,139.056,139.115
,,,,147640,139.046,139.112
,,,,147657,139.066,139.121
,,,,147667,139.102,139.163
,,,,147678,139.103,139.182
,,,,147691,139.11,139.169
,,,,147701,139.122,139.175
,,,,147711,139.132,139.192
,,,,147721,139.149,139.219
,,,,147732,139.115,139.173
,,,,147745,139.114,139.176
,,,,147758,139.113,139.177
,,,,147774,139.13,139.197
,,,,147784,139.096,139.153
,,,,147794,139.122,139.177
,,,,147806,139.138,139.201
,,,,147819,139.15,139.216
,,,,147829,139.218,139.295
,,,,147839,139.235,139.312
,,,,147849,139.266,139.347
,,,,147859,139.269,139.331
,,,,147871,139.246,139.317
,,,,147882,139.221,139.285
,,,,147892,139.3,139.369
,,,,147903,139.229,139.296
,,,,147915,139.243,139.303
,,,,147925,139.255,139.318
,,,,147940,139.245,139.298
,,,,147950,139.267,139.329
,,,,147960,139.266,139.324
,,,,147970,139.268,139.32
,,,,147980,139.244,139.302
,,,,147991,139.231,139.287
,,,,148005,139.227,139.286
,,,,148016,139.202,139.255
,,,,148026,139.225,139.306
,,,,148038,139.207,139.267
,,,,148048,139.222,139.28
,,,,148058,139.21,139.265
,,,,148068,139.224,139.287
,,,,148078,139.248,139.314
,,,,148088,139.242,139.3
,,,,148098,139.235,139.304
,,,,148108,139.227,139.293
,,,,148118,139.231,139.291
,,,,148128,139.209,139.273
,,,,148138,139.236,139.303
,,,,148148,139.391,139.478
,,,,148158,139.396,139.465
,,,,148168,139.389,139.455
,,,,148178,139.367,139.431
,,,,148188,139.365,139.431
,,,,148205,139.41,139.477
,,,,148218,139.434,139.496
,,,,148228,139.479,139.543
,,,,148240,139.476,139.542
,,,,148250,139.484,139.546
,,,,148262,139.548,139.608
,,,,148274,139.525,139.595
,,,,148284,139.515,139.58
,,,,148294,139.519,139.588
